CLIENT_ID;SEX;CHILD_FLAG;REALTY_FLAG;ACCOUNTS_FLAG;E_MAIL_FLAG;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_FLAG;STANDING_IN_MONTHS_LAST;EDUCATION;TRANSPORT_AMOUNT;Target
2089;1;1;1;0;0;16402.7598;30000.0000;0.0000;0;108;5;0;0
2090;0;0;0;0;0;4785.0000;4785.0000;0.0000;0;17;5;0;0
2091;1;0;1;0;0;4524.9600;36524.9609;32000.0000;0;36;4;0;0
2092;1;0;0;1;0;5013.6699;5013.6699;0.0000;0;60;3;0;0
2093;1;1;0;0;0;25453.1191;30453.1191;5000.0000;0;35;5;0;0
2093;1;1;0;0;0;25453.1191;30453.1191;5000.0000;0;35;5;0;1
2094;1;1;1;0;0;91150.3438;136233.5625;16233.5596;1;14;2;0;0
2095;0;1;0;0;0;17494.1406;41000.0000;0.0000;0;89;3;0;0
2096;0;1;0;0;0;32141.3301;32141.3301;0.0000;0;24;5;0;0
2097;1;0;0;1;1;0.0000;15000.0000;1500.0000;0;12;4;1;0
2098;0;0;0;0;1;12176.0000;12176.0000;0.0000;0;0;5;0;0
2099;1;0;0;0;1;31023.0605;70000.0000;0.0000;0;18;3;1;0
2100;1;1;1;0;0;10226.2402;10390.6699;0.0000;0;33;6;0;0
2101;1;0;0;0;1;21750.0000;82000.0000;25000.0000;0;135;5;1;0
2102;1;0;0;0;0;12734.6699;20000.0000;0.0000;0;80;5;0;0
2103;0;1;1;0;1;30260.8691;30260.8691;0.0000;0;35;3;1;0
2104;0;0;1;0;0;5320.5400;38000.0000;0.0000;0;253;5;0;0
2105;0;1;1;0;0;14790.0000;64790.0000;0.0000;1;56;4;0;0
2106;1;1;0;0;1;17474.7402;30000.0000;0.0000;0;13;5;0;0
2107;0;0;1;0;0;15288.4600;45000.0000;0.0000;0;14;3;0;0
2108;0;1;1;0;0;6960.0000;16960.0000;0.0000;0;15;3;0;0
2109;1;0;0;0;0;752.1000;5892.1001;5140.0000;0;0;6;0;0
2110;0;1;0;0;0;20559.2402;30559.2402;0.0000;1;28;3;0;0
2111;0;0;1;0;1;6898.2998;16898.3008;10000.0000;0;16;5;0;0
2112;0;0;1;0;1;28911.9199;28911.9199;0.0000;1;29;4;0;0
2113;1;0;0;0;1;1100.0000;1100.0000;0.0000;0;0;4;0;0
2114;0;0;0;1;0;0.0000;26000.0000;0.0000;0;0;4;0;0
2115;0;1;1;0;0;14773.5303;30000.0000;0.0000;0;6;5;0;0
2116;0;1;1;0;0;5800.0498;25000.0000;0.0000;1;66;3;0;0
2117;0;1;1;0;1;17402.4297;17402.4297;0.0000;1;43;3;1;0
2118;0;1;0;0;0;6119.8701;6119.8701;0.0000;0;90;5;0;0
2119;0;1;1;0;0;15724.5801;31724.5801;0.0000;1;47;5;0;0
2120;1;0;1;0;0;16056.8301;16056.8301;0.0000;0;6;6;1;0
2121;1;0;0;0;0;11314.4004;31314.4004;20000.0000;0;36;3;0;0
2122;0;1;0;0;1;39103.8906;250000.0000;6000.0000;1;13;3;1;0
2123;1;1;1;0;0;31134.3398;41134.3398;0.0000;1;93;6;0;0
2124;0;0;1;0;0;21750.0000;21750.0000;0.0000;0;10;4;1;0
2125;1;1;1;0;0;87000.0000;200000.0000;0.0000;1;141;3;0;0
2126;0;0;0;0;1;22161.2207;22161.2207;0.0000;1;72;5;0;0
2127;0;0;0;1;1;21750.0000;21750.0000;0.0000;0;39;3;0;0
2128;1;1;0;0;0;26100.0000;40000.0000;0.0000;0;23;3;1;0
2129;0;0;0;0;1;15983.5303;15983.5303;0.0000;0;32;3;0;0
2130;1;0;0;0;1;10440.0000;60000.0000;25000.0000;0;26;6;0;0
2131;1;1;1;0;1;287927.0000;287927.0000;0.0000;1;35;5;0;0
2132;1;1;1;0;0;30390.2598;51390.2617;11000.0000;0;53;3;0;0
2133;0;1;0;0;0;2068.2800;21000.0000;8274.8896;0;12;4;0;0
2134;0;1;1;1;0;0.0000;27663.0000;0.0000;0;18;5;0;0
2135;0;1;1;0;0;17593.5391;50000.0000;0.0000;0;140;3;0;0
2136;0;1;1;0;0;17059.6699;67059.6719;50000.0000;1;186;3;1;0
2137;0;0;0;0;1;23490.0000;50000.0000;0.0000;1;33;2;0;0
2138;0;1;1;0;1;7890.2598;22890.2598;0.0000;0;52;3;0;0
2139;1;1;0;0;0;21597.0000;35000.0000;0.0000;0;7;5;0;0
2140;1;0;0;0;1;15828.1797;15828.1797;0.0000;0;15;4;0;0
2141;0;0;1;0;1;36080.1602;36080.1602;0.0000;1;37;2;0;0
2142;1;1;1;0;0;13920.0000;106000.0000;50000.0000;0;49;3;1;0
2143;0;0;1;0;0;8326.7305;13326.7305;5000.0000;0;43;5;0;0
2144;0;0;0;0;1;13920.0000;13920.0000;0.0000;0;7;4;0;0
2145;0;0;0;0;0;13090.5898;25000.0000;11909.4102;0;228;5;0;0
2146;0;0;0;0;0;1200.0000;12150.0000;10950.0000;0;0;4;0;0
2147;0;1;0;0;0;3408.4700;35408.4688;0.0000;0;8;6;1;0
2148;1;1;1;0;1;90296.6406;145000.0000;0.0000;0;69;6;1;0
2149;0;1;0;0;0;33342.1602;92134.3125;0.0000;0;60;3;0;0
2150;0;1;0;0;0;15224.0400;25000.0000;0.0000;0;0;6;0;0
2151;1;1;0;0;0;56646.1016;70000.0000;0.0000;0;24;5;0;0
2152;0;0;1;0;1;21826.7500;29000.0000;6000.0000;0;17;6;0;0
2153;1;0;0;0;0;14048.3604;14048.7998;0.0000;0;10;4;1;0
2154;1;1;1;0;0;6983.8799;23000.0000;15000.0000;1;46;5;0;0
2155;0;1;1;1;0;23226.2402;45000.0000;0.0000;0;36;3;0;0
2156;1;0;0;0;1;10005.0000;20000.0000;5000.0000;0;19;3;0;0
2157;1;0;0;0;1;43981.2109;100000.0000;0.0000;1;7;3;1;0
2158;1;0;0;0;0;12006.0000;12000.0000;0.0000;0;8;3;0;0
2159;1;1;1;1;0;0.0000;25000.0000;0.0000;0;0;6;0;0
2160;1;0;0;0;0;6500.0000;6500.0000;0.0000;0;12;4;0;0
2161;1;0;0;0;1;8248.6504;25000.0000;15000.0000;0;12;6;0;0
2162;1;1;1;0;1;45962.1016;72830.0000;20000.0000;0;41;2;1;0
